Census Tract,Loan Amount
21111011114,115000
21111006200,85000
21111003900,75000
21111010702,75000
21111003600,15000
21111011516,55000
21111011112,135000
21111009000,55000
21111001000,95000
21111004600,165000
21111011519,295000
21111012411,105000
21111012406,85000
21111007602,75000
21111003900,85000
21111001700,125000
21111011003,35000
21111011712,105000
21111012604,125000
21111010311,165000
21111006800,135000
21111012001,85000
21111010008,135000
21111006200,85000
21111011905,75000
21111011708,165000
21111003600,45000
21111007502,1085000
21111012107,85000
21111012107,95000
21111011516,75000
21111003800,25000
21111002400,35000
21111004500,35000
21111003900,55000
21111006200,65000
21111007900,115000
21111012107,25000
21111012103,75000
21111010307,655000
21111000900,55000
21111011004,45000
21111012103,55000
21111011707,105000
21111010701,225000
21111012103,75000
21111012409,75000
21111011904,105000
21111012701,25000
21111003500,85000
21111002400,35000
21111003900,55000
21111012001,105000
21111009000,25000
21111011200,65000
21111006800,215000
21111012701,125000
21111000800,65000
21111010316,285000
21111008200,145000
21111008100,185000
21111003600,65000
21111011601,75000
21111003900,25000
21111002400,95000
21111012410,85000
21111000400,65000
21111009400,65000
21111011005,55000
21111011509,165000
21111000600,95000
21111010316,75000
21111012502,35000
21111010307,355000
21111011515,15000
21111004600,85000
21111010104,55000
21111009000,65000
21111012204,65000
21111007502,45000
21111011515,135000
21111012604,105000
21111012801,5000
21111011112,105000
21111010318,85000
21111012503,65000
21111009000,85000
21111012802,65000
21111012501,65000
21111010702,175000
21111012104,65000
21111009300,85000
21111010902,55000
21111011906,135000
21111004100,85000
21111009106,95000
21111010706,115000
21111006300,65000
21111011114,105000
21111011905,55000
21111012406,5000
NA,95000
21111011002,45000
21111011907,185000
21111004400,95000
21111003900,75000
21111008100,75000
21111008200,135000
21111011110,125000
21111006900,205000
21111001400,95000
21111011002,115000
21111003600,65000
21111011514,155000
21111012002,35000
21111010103,65000
21111009000,105000
21111011508,105000
21111004400,45000
21111010319,295000
21111001100,25000
21111009106,105000
21111012701,15000
21111010007,85000
21111011513,115000
21111011710,75000
21111001700,35000
21111012801,75000
21111011907,225000
21111002700,85000
21111000400,75000
21111001200,85000
21111007400,175000
21111010402,55000
21111012701,125000
21111009800,85000
21111009400,65000
21111012105,55000
21111012107,75000
21111012106,95000
21111012604,105000
21111011516,65000
21111003600,95000
21111012407,225000
21111012502,55000
21111009103,55000
21111006600,75000
21111007100,95000
21111004400,35000
21111012603,115000
21111012106,55000
21111000700,75000
21111001500,75000
21111012002,75000
21111011506,135000
21111011514,85000
21111011905,105000
21111011302,65000
21111010004,55000
21111010104,185000
21111008100,65000
21111006600,95000
21111009400,95000
21111010602,45000
21111000400,65000
21111000300,35000
21111011505,105000
21111011114,115000
21111011002,115000
21111011508,65000
21111012104,25000
21111011906,105000
21111011906,135000
21111009103,55000
21111009000,95000
21111006800,75000
21111011112,115000
21111012601,125000
21111012202,115000
21111012202,125000
21111006200,85000
21111000900,85000
21111012002,65000
21111010319,105000
21111012104,155000
21111006800,75000
21111011514,115000
21111010311,135000
21111011505,145000
21111012701,75000
21111012701,65000
21111005600,45000
21111012407,25000
21111004600,25000
21111011106,45000
21111010309,175000
21111010006,205000
21111004500,105000
21111011710,75000
21111011708,85000
21111000400,155000
21111000800,75000
21111011405,155000
21111012411,125000
21111011519,85000
21111003800,95000
21111007603,55000
21111011301,65000
21111006800,185000
21111011405,95000
21111011005,105000
21111011200,35000
21111001100,105000
21111011707,205000
21111003600,85000
21111000700,95000
21111011106,5000
21111011200,125000
21111011904,115000
21111011904,5000
21111007100,85000
21111011515,105000
21111011709,25000
21111009300,55000
21111012107,15000
21111010402,175000
21111005200,355000
21111010701,335000
21111011520,135000
21111011516,105000
21111011907,95000
21111011707,95000
21111011200,65000
21111011505,45000
21111010902,75000
21111009400,85000
21111000400,85000
21111009400,95000
21111000200,45000
21111012104,95000
21111012604,75000
21111009600,55000
21111011905,105000
21111011004,65000
21111011517,135000
21111011905,75000
21111012406,65000
21111010311,125000
21111010406,75000
21111011003,45000
21111011109,185000
21111011111,105000
21111012604,75000
21111001800,25000
21111009400,55000
21111012301,65000
21111012104,75000
21111012407,25000
21111011405,115000
21111012409,25000
21111012409,25000
21111012107,35000
NA,45000
21111001100,25000
21111010001,105000
21111009000,75000
21111012003,45000
21111010001,105000
21111003600,85000
21111001200,55000
21111012601,25000
21111012502,105000
21111012406,15000
21111011505,55000
21111011516,65000
21111011111,135000
21111006900,125000
21111000900,65000
21111011707,135000
21111010008,115000
21111011706,75000
21111003900,85000
21111006500,125000
21111012503,145000
21111011110,65000
21111012301,105000
21111010901,205000
21111011519,25000
21111011601,355000
21111012601,65000
21111011106,65000
21111012002,105000
21111011302,125000
21111011200,125000
21111011112,55000
21111010402,135000
21111011113,95000
21111011601,285000
21111012801,75000
21111001500,65000
21111000900,125000
21111010402,105000
21111003600,55000
21111011004,115000
21111009800,85000
21111012601,75000
21111009106,145000
21111004400,95000
21111009900,65000
21111011002,75000
21111010702,25000
21111012107,65000
21111001200,65000
21111009800,255000
21111007602,75000
21111011113,105000
21111011200,75000
21111011003,85000
21111011403,115000
21111012302,355000
21111011505,95000
21111012502,125000
21111012703,45000
21111010706,45000
21111010901,95000
21111000800,75000
21111009103,95000
21111002800,35000
21111000800,5000
21111012104,75000
21111012002,15000
21111011708,275000
21111011519,85000
21111012105,285000
21111012408,45000
21111011200,105000
21111011508,85000
21111011907,115000
21111009400,115000
21111006500,95000
21111004100,95000
21111012411,75000
21111012701,85000
21111011302,45000
21111012701,65000
21111012701,65000
21111011112,135000
21111011111,105000
21111012802,75000
21111011200,85000
21111012202,115000
21111012002,105000
21111007800,55000
21111012104,75000
21111010311,55000
21111011114,15000
21111010005,185000
21111011110,85000
21111012503,95000
21111012103,65000
21111008100,105000
21111007700,95000
21111006200,95000
21111002300,155000
21111012503,5000
21111010902,115000
21111011508,5000
21111000900,75000
21111011707,155000
21111012107,15000
NA,35000
21111012003,45000
21111011509,145000
21111011102,125000
21111004500,75000
21111011516,25000
21111004500,85000
21111011712,105000
21111010602,45000
21111012501,45000
21111011113,85000
21111011905,75000
21111012702,75000
21111011601,335000
21111011106,115000
21111011004,95000
21111011712,165000
21111000300,75000
21111009300,105000
21111011004,55000
21111002700,55000
21111011711,55000
21111011711,25000
21111011708,185000
21111012204,225000
21111003900,85000
21111011505,105000
21111011200,85000
21111001400,65000
21111011110,135000
21111011302,65000
21111011112,135000
21111011508,45000
21111004400,25000
21111001500,55000
21111012301,195000
21111000300,55000
21111012107,85000
21111010311,85000
21111012703,65000
21111011706,185000
21111012604,105000
21111010403,55000
21111001700,25000
21111011114,15000
21111012104,45000
21111012104,275000
21111012103,85000
21111012407,65000
21111001200,75000
21111010103,105000
21111012107,85000
21111012408,65000
21111010320,125000
21111010311,95000
21111011508,75000
21111011403,135000
21111011002,95000
21111011002,95000
21111011513,75000
21111007000,95000
21111009000,35000
21111010313,245000
21111006300,115000
21111012106,125000
21111011508,65000
21111012601,105000
21111011515,65000
21111012302,85000
21111002400,65000
21111011406,125000
21111010705,85000
21111011003,85000
21111011603,105000
21111011907,75000
21111011710,115000
21111011601,225000
21111012406,105000
21111002400,75000
21111003800,115000
21111006800,65000
21111011707,185000
21111000800,75000
21111012407,115000
21111011905,155000
21111010405,85000
21111010402,55000
21111011906,45000
21111006300,75000
21111011604,115000
21111010319,95000
21111002800,55000
21111012107,45000
21111011003,65000
21111000200,75000
21111009000,85000
21111012601,95000
21111012107,65000
21111004301,125000
21111006300,105000
21111011712,105000
21111012202,75000
21111012204,65000
21111010004,265000
21111003600,65000
21111009000,105000
21111003500,55000
21111003500,55000
21111011706,55000
21111011106,255000
21111010103,25000
21111011516,55000
21111011403,15000
21111009900,65000
21111011003,175000
21111011403,85000
21111011002,15000
21111010402,45000
21111011508,115000
21111011515,65000
21111003900,135000
21111012411,105000
21111006300,95000
21111005600,5000
21111010705,85000
21111012407,85000
21111011516,95000
21111011110,75000
21111007100,85000
21111011516,95000
21111010312,65000
21111011405,55000
21111009000,105000
21111011906,125000
21111010403,105000
21111000900,65000
21111011904,145000
21111011302,85000
21111012003,35000
21111012103,105000
21111010403,85000
21111011114,105000
21111012203,15000
21111012406,165000
21111009106,85000
21111011506,65000
21111012202,115000
21111012202,115000
21111011513,105000
21111011513,65000
21111012407,25000
21111004500,85000
21111004500,85000
21111011906,55000
21111011708,55000
21111012503,75000
21111012107,175000
21111011004,115000
21111011514,105000
21111010319,175000
21111003600,65000
21111011904,115000
21111009000,115000
21111012001,65000
21111011603,155000
21111010103,165000
21111012409,135000
21111012406,5000
21111011711,145000
21111011301,75000
21111011505,75000
21111012203,55000
21111011712,55000
21111012503,25000
21111011200,25000
21111011506,85000
21111011004,65000
21111011906,125000
21111008700,205000
21111008700,75000
21111012406,145000
21111012106,65000
21111010901,75000
21111007000,95000
21111010901,145000
21111012106,85000
21111004000,115000
21111011713,45000
21111010405,95000
21111011904,115000
21111011508,115000
21111011516,105000
21111001800,55000
21111011509,135000
21111010405,75000
21111010901,105000
21111010320,295000
21111010103,115000
21111007602,65000
21111012105,65000
21111010702,155000
21111010405,155000
21111009400,145000
21111012603,95000
21111000200,95000
21111011709,85000
21111003900,125000
21111011102,135000
21111012104,135000
21111010320,95000
21111011514,75000
21111012410,185000
21111005900,95000
21111011106,35000
21111012411,175000
21111011002,115000
21111012410,65000
21111009000,135000
21111011004,65000
21111011002,5000
21111011603,185000
21111012104,85000
21111012501,165000
21111012003,25000
21111011506,185000
21111012409,115000
21111008200,105000
21111007800,75000
21111011708,65000
21111012001,55000
21111011405,145000
21111011513,105000
21111011508,175000
21111011711,125000
21111011302,95000
21111012406,65000
21111012104,135000
21111011111,155000
21111011516,95000
21111010706,85000
21111012802,105000
21111010902,75000
21111012703,75000
21111012604,75000
21111011003,145000
21111011002,55000
21111011905,115000
21111012106,125000
21111012105,105000
21111003600,55000
21111000400,55000
21111011003,85000
21111012601,145000
21111009106,205000
21111012601,115000
21111012701,105000
21111012701,65000
21111012105,65000
21111009600,195000
21111011002,55000
21111011905,115000
21111012408,25000
21111009400,15000
21111010706,25000
21111011518,35000
21111009400,5000
21111011505,45000
21111011709,115000
21111012503,85000
21111011708,55000
21111012105,75000
21111011513,65000
21111011405,65000
21111011508,65000
21111000400,65000
21111012406,125000
21111010005,135000
21111011516,135000
21111012603,55000
21111001500,45000
21111011002,65000
21111010005,135000
21111011514,55000
21111010901,105000
21111012409,115000
21111011708,55000
21111011711,65000
21111011906,55000
21111012409,85000
21111010317,125000
21111003700,125000
21111012406,85000
21111011515,215000
21111011907,145000
21111000400,95000
21111010311,155000
21111004400,85000
21111004301,95000
21111004301,95000
21111006800,75000
21111012703,105000
21111006300,75000
